SIREN;NIC;SIRET;Statut de diffusion de l'établissement;Date de création de l'établissement;Tranche de l'effectif de l'établissement;Tranche de l'effectif de l'établissement triable;Année de la tranche d'effectif de l'établissement;Activité principale de l'établissement;Date de la dernière mise à jour de l'établissement;Etablissement siège;Nombre de periodes de l'établissement;Complément d'adresse de l'établissement;Numéro de voie de l'établissement;Indice de répétition de l'établissement;Type de voie de l'établissement;Libellé de la voie de l'établissement;Code postal de l'établissement;Commune de l'établissement;Libellé de la commune de l'établissement à l'étranger;Distribution spéciale de l'établissement;Code commune de l'établissement;Code cedex de l'établissement;Libellé cedex de l'établissement;Code du pays de l'établissement étranger;Libellé du pays de l'établissement étranger;Complément d'adresse de l'établissement 2;Numero de voie de l'établissement 2;Indice de répétition de l'établissement 2;Type de voie de l'établissement 2;Libellé de la voie de l'établissement 2;Code postal de l'établissement 2;Libellé de la commune de l'établissement 2;Libellé de la commune de l'établissement étranger 2;Distribution spéciale de l'établissement 2;Code de la commune de l'établissement 2;Code cedex de l'établissement 2;Libellé cedex de l'établissement 2;Code pays de l'établissement;Libellé du pays de l'établissement étranger;Date du début de la période de l'établissement;Etat administratif de l'établissement;Enseigne de l'établissement 1;Enseigne de l'établissement 2;Enseigne de l'établissement 3;Dénomination usuelle de l'établissement;Activité principale de l'établissement;Nomenclature principale de l'établissement;Caractère employeur de l'établissement;Statut de diffusion de l'unité légale;Unité légale purgée;Date de création de l'unité légale;Sigle de l'unité légale;Civilité de la personne physique;Prénom de la personne physique 1;Prénom de la personne physique 2;Prénom de la personne physique 3;Prénom de la personne physique 4;Prénom usuel de la personne physique;Pseudonyme de la personne physique;Identifiant association de l'unité légale;Tranche de l'effectif de l'unité légale;Tranche de l'effectif de l'unité légale triable;Année de la tranche de l'effectif de l'unité légale;Date du dernier traitement de l'unité légale;Nombre de périodes de l'unité légale;Catégorie de l'entreprise;Année de la catégorie de l'entreprise;Date de début de l'unité légale;Etat administratif de l'unité légale;Nom de la personne physique;Nom d'usage de la personne physique;Dénomination de l'unité légale;Dénomination usuelle de l'unité légale 1;Dénomination usuelle de l'unité légale 2;Dénomination usuelle de l'unité légale 3;Catégorie juridique de l'unité légale;Activité principale de l'unité légale;Nomenclature de l'activité principale de l'unité légale;NIC du siège de l'unité légale;Economie sociale et solidaire unité légale;Société à mission unité légale;Caractère employeur de l'unité légale;Code EPCI de l'établissement;Libellé de l'EPCI de l'établissement;Code de l'arrondissement de l'établissement;Code du département de l'établissement;Département de l'établissement;Code de la région de l'établissement;Région de l'établissement;Section de l'établissement;Sous-section de l'établissement;Division de l'établissement;Groupe de l'établissement;Classe de l'établissement;Section de l'unité légale;Sous-section de l'unité légale;Division de l'unité légale;Groupe de l'unité légale;Classe de l'unité légale;Nature juridique de l'unité légale;Première ligne de l'adressage;Adresse de l'établissement;SIRET du siège de l'unité légale;Date de fermeture de l'établissement;Date de fermeture de l'unité légale;Géolocalisation de l'établissement
792125080;00046;79212508000046;O;2010-12-15;;;;;2021-03-31T11:52:29-03:00;oui;1;;86;;Rue;SAINT ANDRE;59800;LILLE;;;59350;;;;;;;;;;;;;;;;;;;2010-12-15;Actif;;;;;70.10Z;NAFRev2;Non;O;;2012-07-18;;Masculin;PIERRE;;;;PIERRE;;;;;;2021-03-31T11:52:29-03:00;1;PME;2020;2012-07-18;Active;DELOFFRE;;;;;;1000;70.10Z;NAFRev2;00046;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Activités spécialisées, scientifiques et techniques;"Activités des sièges sociaux ; conseil de gestion";Activités des sièges sociaux;Activités des sièges sociaux;Activités des sièges sociaux;Activités spécialisées, scientifiques et techniques;"Activités des sièges sociaux ; conseil de gestion";Activités des sièges sociaux;Activités des sièges sociaux;Activités des sièges sociaux;Entrepreneur individuel;Monsieur PIERRE DELOFFRE;86 Rue SAINT ANDRE;79212508000046;;;50.645171, 3.05694
894691518;00019;89469151800019;O;2021-02-24;;;;;2021-03-08T16:39:07-03:00;oui;1;;10;;Rue;DE LA BRIQUETERIE;59800;LILLE;;;59350;;;;;;;;;;;;;;;;;;;2021-02-24;Actif;;;;;53.20Z;NAFRev2;Non;O;;2021-02-24;;Masculin;SOFIAN;;;;SOFIAN;;;;;;2021-03-08T16:39:07-03:00;1;;;2021-02-24;Active;AMROUCHE;;;;;;1000;53.20Z;NAFRev2;00019;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Transports et entreposage;Activités de poste et de courrier;Autres activités de poste et de courrier;Autres activités de poste et de courrier;Autres activités de poste et de courrier;Transports et entreposage;Activités de poste et de courrier;Autres activités de poste et de courrier;Autres activités de poste et de courrier;Autres activités de poste et de courrier;Entrepreneur individuel;Monsieur SOFIAN AMROUCHE;10 Rue DE LA BRIQUETERIE;89469151800019;;;50.643013, 3.090766
822826566;00033;82282656600033;O;2019-03-01;0 salarié;0;2020;;2022-08-29T07:13:40-03:00;non;2;;42;;Rue;DE PICARDIE;59100;ROUBAIX;;;59512;;;;;;;;;;;;;;;;;;;2022-04-25;Fermé;;;;;70.10Z;NAFRev2;Non;O;;2016-09-26;;;;;;;;;;0 salarié;0;2020;2022-11-04T01:06:21-03:00;6;PME;2020;2022-04-25;Active;;;LO DEVELOPPEMENTS;;;;5710;70.10Z;NAFRev2;00041;N;N;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Activités spécialisées, scientifiques et techniques;"Activités des sièges sociaux ; conseil de gestion";Activités des sièges sociaux;Activités des sièges sociaux;Activités des sièges sociaux;Activités spécialisées, scientifiques et techniques;"Activités des sièges sociaux ; conseil de gestion";Activités des sièges sociaux;Activités des sièges sociaux;Activités des sièges sociaux;SAS, société par actions simplifiée;;42 Rue DE PICARDIE;82282656600041;2022-04-25;;50.679049, 3.184534
338445570;00017;33844557000017;O;;Etablissement non employeur;-1;;;;oui;1;;55;;Rue;FRANCOIS VILLON;59650;VILLENEUVE D'ASCQ;;;59009;;;;;;;;;;;;;;;;;;;1990-12-25;Fermé;;;;;64.11;NAP;Non;O;true;1986-07-28;;Masculin;RABAH;;;;RABAH;;;;;;;1;;;;Cessée;IGOULMIMENE;;;;;;1000;64.11;NAP;00017;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Commerce de détail de l'habillement;Commerce de détail non alimentaire spécialisé;Commerce de détail non alimentaire;;Commerce;Commerce de détail de l'habillement;Commerce de détail non alimentaire spécialisé;Commerce de détail non alimentaire;;Commerce;Entrepreneur individuel;Monsieur RABAH IGOULMIMENE;55 Rue FRANCOIS VILLON;33844557000017;1990-12-25;;50.623556, 3.141575
908179880;00012;90817988000012;O;2022-01-03;;;;;2021-12-16T05:59:24-03:00;oui;1;;15;;Rue;VERTE;59496;HANTAY;;;59281;;;;;;;;;;;;;;;;;;;2022-01-03;Actif;;;;JS LOCA EVENTS;47.91B;NAFRev2;Non;O;;2022-01-03;;Masculin;JEROME;PATRICE;FRANCOIS;;JEROME;;;;;;2021-12-16T05:59:24-03:00;1;;;2022-01-03;Active;DUCORNEY;;;;;;1000;47.91B;NAFRev2;00012;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;"Commerce ; réparation d'automobiles et de motocycles";Commerce de détail, à l'exception des automobiles et des motocycles;Commerce de détail hors magasin, éventaires ou marchés;Vente à distance;Vente à distance sur catalogue spécialisé;"Commerce ; réparation d'automobiles et de motocycles";Commerce de détail, à l'exception des automobiles et des motocycles;Commerce de détail hors magasin, éventaires ou marchés;Vente à distance;Vente à distance sur catalogue spécialisé;Entrepreneur individuel;Monsieur JEROME DUCORNEY;15 Rue VERTE;90817988000012;;;50.538805, 2.875798
422538108;00016;42253810800016;O;1999-04-01;Etablissement non employeur;-1;;;2008-11-07T23:41:46-02:00;non;4;;153;;Rue;JEANNE MAILLOTTE;59110;LA MADELEINE;;;59368;;;;;;;;;;;;;;;;;;;2000-12-31;Fermé;;;;;45.2U;NAF1993;Oui;O;;1999-04-01;;;;;;;;;;;;;;3;;;2000-12-25;Active;;;LES POSEURS DU NORD;;;;5499;45.2U;NAF1993;00024;;;Oui;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Construction;Construction;Construction;Construction d'ouvrages de bâtiment ou de génie civil;Autres travaux spécialisés de construction;Construction;Construction;Construction;Construction d'ouvrages de bâtiment ou de génie civil;Autres travaux spécialisés de construction;Société à responsabilité limitée (sans autre indication);;153 Rue JEANNE MAILLOTTE;42253810800024;;;50.653431, 3.068944
534070925;00035;53407092500035;O;2018-08-26;6 à 9 salariés;3;2020;;2022-08-29T06:34:43-03:00;oui;1;6A;;;Allée;JEAN MARIE VERROYE;59126;LINSELLES;;;59352;;;;;;;;;;;;;;;;;;;2018-08-26;Actif;;;;;46.90Z;NAFRev2;Non;O;;2011-08-01;BBG;;;;;;;;;6 à 9 salariés;3;2020;2022-08-29T06:34:43-03:00;4;PME;2020;2018-08-26;Active;;;BUBBLE GUM;;;;5499;46.90Z;NAFRev2;00035;N;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;"Commerce ; réparation d'automobiles et de motocycles";Commerce de gros, à l'exception des automobiles et des motocycles;Commerce de gros non spécialisé;Commerce de gros non spécialisé;Commerce de gros (commerce interentreprises) non spécialisé;"Commerce ; réparation d'automobiles et de motocycles";Commerce de gros, à l'exception des automobiles et des motocycles;Commerce de gros non spécialisé;Commerce de gros non spécialisé;Commerce de gros (commerce interentreprises) non spécialisé;Société à responsabilité limitée (sans autre indication);;Allée JEAN MARIE VERROYE;53407092500035;;;50.750179, 3.082591
833374549;00016;83337454900016;P;2017-11-10;;;;4520AA;2019-12-06T07:59:33-03:00;oui;5;[ND];[ND];[ND];[ND];[ND];[ND];TOURCOING;;[ND];59599;[ND];[ND];;;[ND];;[ND];[ND];[ND];[ND];;;[ND];;[ND];[ND];;;2019-11-21;Actif;[ND];[ND];[ND];[ND];52.21Z;NAFRev2;Non;P;;2017-11-10;[ND];;[ND];[ND];[ND];[ND];[ND];[ND];;;;;2019-12-06T07:59:33-03:00;5;PME;2020;2019-11-21;Active;[ND];[ND];[ND];[ND];[ND];[ND];1000;52.21Z;NAFRev2;00016;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Transports et entreposage;Entreposage et services auxiliaires des transports;Services auxiliaires des transports;Services auxiliaires des transports terrestres;Services auxiliaires des transports terrestres;Transports et entreposage;Entreposage et services auxiliaires des transports;Services auxiliaires des transports;Services auxiliaires des transports terrestres;Services auxiliaires des transports terrestres;Entrepreneur individuel;;[ND] [ND] [ND] [ND];83337454900016;;;50.725815998, 3.159652714
843387960;00019;84338796000019;O;2018-10-01;1 ou 2 salariés;1;2020;;2022-08-29T07:30:16-03:00;oui;2;;2;;Allée;DES MYOSOTIS;59390;TOUFFLERS;;;59598;;;;;;;;;;;;;;;;;;;2019-01-01;Actif;;;;;46.19B;NAFRev2;Oui;O;;2018-10-01;;;;;;;;;;1 ou 2 salariés;1;2020;2022-08-29T07:30:16-03:00;2;PME;2020;2019-01-01;Active;;;MOVE;;;;5710;46.19B;NAFRev2;00019;N;;Oui;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;"Commerce ; réparation d'automobiles et de motocycles";Commerce de gros, à l'exception des automobiles et des motocycles;Intermédiaires du commerce de gros;Intermédiaires du commerce en produits divers;Autres intermédiaires du commerce en produits divers;"Commerce ; réparation d'automobiles et de motocycles";Commerce de gros, à l'exception des automobiles et des motocycles;Intermédiaires du commerce de gros;Intermédiaires du commerce en produits divers;Autres intermédiaires du commerce en produits divers;SAS, société par actions simplifiée;;2 Allée DES MYOSOTIS;84338796000019;;;50.663142, 3.222315
514153410;00014;51415341000014;O;2009-08-06;;;;4723ZP;2014-06-26T22:01:42-03:00;oui;2;;75;;Rue;PIERRE CATTEAU;59150;WATTRELOS;;;59650;;;;;;;;;;;;;;;;;;;2009-10-12;Actif;;;;;47.23Z;NAFRev2;Non;O;;2009-08-06;;;;;;;;;;;;;2020-07-09T07:11:43-03:00;2;PME;2020;2009-10-12;Active;;;EURL CAP NORD;CAP NORD;;;5499;47.23Z;NAFRev2;00014;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;"Commerce ; réparation d'automobiles et de motocycles";Commerce de détail, à l'exception des automobiles et des motocycles;Commerce de détail alimentaire en magasin spécialisé;Commerce de détail de poissons, crustacés et mollusques en magasin spécialisé;Commerce de détail de poissons, crustacés et mollusques en magasin spécialisé;"Commerce ; réparation d'automobiles et de motocycles";Commerce de détail, à l'exception des automobiles et des motocycles;Commerce de détail alimentaire en magasin spécialisé;Commerce de détail de poissons, crustacés et mollusques en magasin spécialisé;Commerce de détail de poissons, crustacés et mollusques en magasin spécialisé;Société à responsabilité limitée (sans autre indication);;75 Rue PIERRE CATTEAU;51415341000014;;;50.702588, 3.21165
411552003;00021;41155200300021;O;1998-10-01;Etablissement non employeur;-1;;;2019-02-20T08:42:47-03:00;non;4;LES STUDELLES;18;;Rue;VICTOR DURUY;59000;LILLE;;;59350;;;;;;;;;;;;;;;;;;;2009-11-30;Fermé;;;;;68.20B;NAFRev2;Non;O;;1997-01-06;;Masculin;DIDIER;;;;DIDIER;;;Etablissement non employeur;-1;;2019-08-03T04:45:55-03:00;4;PME;2020;2019-07-01;Active;RIEDER;;;;;;1000;86.21Z;NAFRev2;00047;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Activités immobilières;Activités immobilières;Location et exploitation de biens immobiliers propres ou loués;Location et exploitation de biens immobiliers propres ou loués;Location de terrains et d'autres biens immobiliers;Santé humaine et action sociale;Activités pour la santé humaine;Activité des médecins et des dentistes;Activité des médecins généralistes;Activité des médecins généralistes;Entrepreneur individuel;Monsieur DIDIER RIEDER;18 Rue VICTOR DURUY;41155200300047;2009-11-30;;50.621912, 3.069424
477968374;00025;47796837400025;O;2006-01-03;;;;;2019-02-20T08:42:47-03:00;non;2;APP A;29;;Rue;DES TOURS;59800;LILLE;;;59350;;;;;;;;;;;;;;;;;;;2006-02-01;Fermé;;;;;85.1E;NAFRev1;Non;O;;2004-02-21;;Masculin;FRANCOIS;;;;FRANCOIS;;;Etablissement non employeur;-1;;2017-05-20T05:23:52-03:00;9;PME;2020;2013-09-30;Active;DANJOU;;;;;;1000;86.23Z;NAFRev2;00041;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Santé et action sociale;Santé et action sociale;Santé et action sociale;Activités pour la santé humaine;Pratique dentaire;Santé humaine et action sociale;Activités pour la santé humaine;Activité des médecins et des dentistes;Pratique dentaire;Pratique dentaire;Entrepreneur individuel;Monsieur FRANCOIS DANJOU;29 Rue DES TOURS;47796837400041;2006-02-01;;50.64209, 3.066417
915091292;00010;91509129200010;O;2022-06-21;;;;1623ZZ;2022-10-25T08:21:00-03:00;oui;2;;49;;Avenue;DE L EUROPE;59223;RONCQ;;;59508;;;;;;;;;;;;;;;;;;;2022-07-17;Actif;;;;;16.23Z;NAFRev2;Oui;O;;2022-06-21;;;;;;;;;;;;;2022-10-25T08:21:00-03:00;2;;;2022-07-17;Active;;;MGP NORD;;;;5710;16.23Z;NAFRev2;00010;N;N;Oui;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Industrie manufacturière;"Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles ; fabrication d'articles en vannerie et sparterie";Fabrication d'articles en bois, liège, vannerie et sparterie;Fabrication de charpentes et d'autres menuiseries;Fabrication de charpentes et d'autres menuiseries;Industrie manufacturière;"Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles ; fabrication d'articles en vannerie et sparterie";Fabrication d'articles en bois, liège, vannerie et sparterie;Fabrication de charpentes et d'autres menuiseries;Fabrication de charpentes et d'autres menuiseries;SAS, société par actions simplifiée;;49 Avenue DE L EUROPE;91509129200010;;;50.755591, 3.134734
801881616;00024;80188161600024;O;2016-01-07;;;;;2018-07-31T01:08:33-03:00;non;2;;9;B;Rue;FAIDHERBE;59260;LEZENNES;;;59346;;;;;;;;;;;;;;;;;;;2018-07-30;Fermé;;;;;86.23Z;NAFRev2;Non;O;;2013-12-16;;Féminin;MALIKA;;;;MALIKA;;;;;;2022-08-17T08:32:18-03:00;3;PME;2020;2018-07-30;Active;MEDJAHED;;;;;;1000;86.23Z;NAFRev2;00032;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Santé humaine et action sociale;Activités pour la santé humaine;Activité des médecins et des dentistes;Pratique dentaire;Pratique dentaire;Santé humaine et action sociale;Activités pour la santé humaine;Activité des médecins et des dentistes;Pratique dentaire;Pratique dentaire;Entrepreneur individuel;Madame MALIKA MEDJAHED;9 B Rue FAIDHERBE;80188161600032;2018-07-30;;50.615177, 3.11426
823198338;00019;82319833800019;O;2016-10-17;;;;;2021-03-08T16:45:54-03:00;non;2;;11;;Rue;WORMHOUT;59520;MARQUETTE-LEZ-LILLE;;;59386;;;;;;;;;;;;;;;;;;;2021-02-01;Fermé;;;;;86.90F;NAFRev2;Non;O;;2016-10-17;;Féminin;DENISE;;;;DENISE;;;;;;2021-03-08T16:45:54-03:00;2;PME;2020;2021-02-01;Active;AWUITOH-DZINEKOU;;;;;;1000;86.90F;NAFRev2;00027;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Santé humaine et action sociale;Activités pour la santé humaine;Autres activités pour la santé humaine;Autres activités pour la santé humaine;Activités de santé humaine non classées ailleurs;Santé humaine et action sociale;Activités pour la santé humaine;Autres activités pour la santé humaine;Autres activités pour la santé humaine;Activités de santé humaine non classées ailleurs;Entrepreneur individuel;Madame DENISE AWUITOH-DZINEKOU;11 Rue WORMHOUT;82319833800027;2021-02-01;;50.668075, 3.041293
421394164;00014;42139416400014;O;1999-02-01;Etablissement non employeur;-1;;;;oui;4;;245;;Boulevard;DE L EGALITE;59200;TOURCOING;;;59599;;;;;;;;;;;;;;;;;;;2000-12-25;Fermé;;;;;52.5Z;NAF1993;Oui;O;;1999-02-01;;;;;;;;;;;;;;3;;;1999-12-25;Active;;;AVACT SARL;ABC DEPOT VENTE;;;5499;52.5Z;NAF1993;00014;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;"Commerce ; réparations automobile et d'articles domestiques";"Commerce ; réparations automobile et d'articles domestiques";Commerce de détail et réparation d'articles domestiques;Commerce de détail de biens d'occasion;Commerce de détail de biens d'occasion;"Commerce ; réparations automobile et d'articles domestiques";"Commerce ; réparations automobile et d'articles domestiques";Commerce de détail et réparation d'articles domestiques;Commerce de détail de biens d'occasion;Commerce de détail de biens d'occasion;Société à responsabilité limitée (sans autre indication);;245 Boulevard DE L EGALITE;42139416400014;;;50.734299, 3.168093
470500885;00038;47050088500038;O;1981-02-01;Etablissement non employeur;-1;;;2019-11-14T11:00:47-03:00;oui;4;;1;;Rue;LOUIS PORION;59350;SAINT-ANDRE-LEZ-LILLE;;;59527;;;;;;;;;;;;;;;;;;;1997-07-03;Fermé;;;;;51.1U;NAF1993;Oui;O;;1970-01-01;;;;;;;;;;;;;;6;;;1991-12-25;Active;;;ULIPA SA;;;;5560;51.1U;NAF1993;00038;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;"Commerce ; réparations automobile et d'articles domestiques";"Commerce ; réparations automobile et d'articles domestiques";Commerce de gros et intermédiaires du commerce;Intermédiaires du commerce de gros;Centrales d'achats non alimentaires;"Commerce ; réparations automobile et d'articles domestiques";"Commerce ; réparations automobile et d'articles domestiques";Commerce de gros et intermédiaires du commerce;Intermédiaires du commerce de gros;Centrales d'achats non alimentaires;Autre SA coopérative à conseil d'administration;;1 Rue LOUIS PORION;47050088500038;1997-07-03;;50.6588, 3.056857
514795194;00018;51479519400018;O;2009-09-17;;;;;2012-11-16T06:00:54-03:00;oui;3;;150;;Rue;JULES GUESDE;59650;VILLENEUVE D'ASCQ;;;59009;;;;;;;;;;;;;;;;;;;2012-10-08;Actif;;;;;71.12B;NAFRev2;Non;O;;2009-09-17;;Masculin;PHILIPPE;;;;PHILIPPE;;;;;;2017-05-20T09:15:38-03:00;3;PME;2020;2012-10-08;Active;POIRETTE;;;;;;1000;71.12B;NAFRev2;00018;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Activités spécialisées, scientifiques et techniques;"Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques";Activités d'architecture et d'ingénierie;Activités d'ingénierie;Ingénierie, études techniques;Activités spécialisées, scientifiques et techniques;"Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques";Activités d'architecture et d'ingénierie;Activités d'ingénierie;Ingénierie, études techniques;Entrepreneur individuel;Monsieur PHILIPPE POIRETTE;150 Rue JULES GUESDE;51479519400018;;;50.637723, 3.124383
951698562;00018;95169856200018;P;2023-04-18;;;;;2023-04-20T13:44:26-03:00;oui;1;[ND];[ND];[ND];[ND];[ND];[ND];TOURCOING;;[ND];59599;[ND];[ND];;;[ND];;[ND];[ND];[ND];[ND];;;[ND];;[ND];[ND];;;2023-04-18;Actif;[ND];[ND];[ND];[ND];81.21Z;NAFRev2;Non;P;;2023-04-18;[ND];;[ND];[ND];[ND];[ND];[ND];[ND];;;;;2023-04-20T13:44:26-03:00;1;;;2023-04-18;Active;[ND];[ND];[ND];[ND];[ND];[ND];1000;81.21Z;NAFRev2;00018;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Activités de services administratifs et de soutien;Services relatifs aux bâtiments et aménagement paysager;Activités de nettoyage;Nettoyage courant des bâtiments;Nettoyage courant des bâtiments;Activités de services administratifs et de soutien;Services relatifs aux bâtiments et aménagement paysager;Activités de nettoyage;Nettoyage courant des bâtiments;Nettoyage courant des bâtiments;Entrepreneur individuel;;[ND] [ND] [ND] [ND];95169856200018;;;50.725815998, 3.159652714
528975121;00013;52897512100013;O;2010-11-01;Etablissement non employeur;-1;;1813ZB;2019-02-20T08:42:47-03:00;non;3;;4;;Rue;DUCOUROUBLE;59000;LILLE;;;59350;;;;;;;;;;;;;;;;;;;2016-10-01;Fermé;;;;;71.11Z;NAFRev2;Oui;O;;2010-11-01;;;;;;;;;;6 à 9 salariés;3;2020;2023-01-12T00:59:15-03:00;5;PME;2020;2022-08-29;Active;;;RED CAT ARCHITECTURE;;;;5499;71.11Z;NAFRev2;00039;N;N;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Activités spécialisées, scientifiques et techniques;"Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques";Activités d'architecture et d'ingénierie;Activités d'architecture;Activités d'architecture;Activités spécialisées, scientifiques et techniques;"Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques";Activités d'architecture et d'ingénierie;Activités d'architecture;Activités d'architecture;Société à responsabilité limitée (sans autre indication);;4 Rue DUCOUROUBLE;52897512100039;2016-10-01;;50.623489, 3.060206
892262445;00018;89226244500018;O;2020-10-30;;;;;2020-12-22T07:30:18-03:00;oui;1;RESIDENCE LES ESSENTIELLES LOT 75;;;Rue;GEORGES PHILIPPOT;59150;WATTRELOS;;;59650;;;;;;;;;;;;;;;;;;;2020-10-30;Actif;SCOMPARIN - ARTAULT INDIVISION;;;;68.20A;NAFRev2;Non;O;;2020-10-30;;;;;;;;;;;;;2020-12-22T07:30:18-03:00;1;;;2020-10-30;Active;;;SCOMPARIN - ARTAULT INDIVISION;;;;2210;68.20A;NAFRev2;00018;;;Non;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Activités immobilières;Activités immobilières;Location et exploitation de biens immobiliers propres ou loués;Location et exploitation de biens immobiliers propres ou loués;Location de logements;Activités immobilières;Activités immobilières;Location et exploitation de biens immobiliers propres ou loués;Location et exploitation de biens immobiliers propres ou loués;Location de logements;Société créée de fait entre personnes physiques;;Rue GEORGES PHILIPPOT;89226244500018;;;50.70753, 3.208835
382394088;00019;38239408800019;O;1990-11-02;Etablissement non employeur;-1;;;2019-02-20T08:42:47-03:00;non;3;;39;;Rue;DUHEM;59000;LILLE;;;59350;;;;;;;;;;;;;;;;;;;1993-01-20;Fermé;;;;;85.1C;NAF1993;Non;O;;1990-11-02;;Féminin;LAURENCE;PAULINE;;;LAURENCE;;;1 ou 2 salariés;1;2020;2022-08-29T06:09:29-03:00;4;PME;2020;2008-01-01;Active;DECLOQUEMENT;;;;;;1000;86.22C;NAFRev2;00035;;;Oui;200093201;Métropole Européenne de Lille;595;59;Nord;32;Hauts-de-France;Santé et action sociale;Santé et action sociale;Santé et action sociale;Activités pour la santé humaine;Pratique médicale;Santé humaine et action sociale;Activités pour la santé humaine;Activité des médecins et des dentistes;Activité des médecins spécialistes;Autres activités des médecins spécialistes;Entrepreneur individuel;Madame LAURENCE DECLOQUEMENT;39 Rue DUHEM;38239408800035;1993-01-20;;50.62253, 3.042075
